movieId,title,genres,Mean,Number of Ratings
5600,"Wanderers, The (1979)",Drama,2.5,1
5601,"Yearling, The (1946)",Children|Drama,3,1
5602,"Ladykillers, The (1955)",Comedy|Crime,3.875,4
5603,"Lavender Hill Mob, The (1951)",Comedy|Crime,4.166666666666667,3
5604,"Man in the White Suit, The (1951)",Comedy|Sci-Fi,4,1
5605,Ratcatcher (1999),Drama,4,1
5607,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama,4.5,2
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,4.083333333333333,6
5609,Ballistic: Ecks vs. Sever (2002),Action|Thriller,2.3333333333333335,3
5611,"Four Feathers, The (2002)",Adventure|War,3.3333333333333335,3
5612,Trapped (2002),Action|Thriller,4,1
5613,8 Women (2002),Comedy|Crime|Musical|Mystery,3.25,2
5615,Invincible (2001),Drama,1.5,1
5617,Secretary (2002),Comedy|Drama|Romance,3.4,15
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,4.134920634920635,63
5619,"Trials of Henry Kissinger, The (2002)",Documentary,3.5,1
5620,Sweet Home Alabama (2002),Comedy|Romance,3.090909090909091,22
5621,"Tuxedo, The (2002)",Action|Comedy,2.5,8
5622,Charly (2002),Comedy|Drama|Romance,4.5,1
5625,Moonlight Mile (2002),Drama|Romance,2.3333333333333335,3
5628,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller,3.4,5
5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,4,2
5630,Red Dragon (2002),Crime|Mystery|Thriller,3.759259259259259,27
5632,Bloody Sunday (2002),Drama,4,2
5633,Heaven (2002),Drama,4.5,2
5636,Welcome to Collinwood (2002),Comedy|Crime,3,1
5637,Flirting (1991),Drama,1.5,1
5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi,3,1
5641,"Moderns, The (1988)",Drama,4,1
5642,"Onion Field, The (1979)",Drama,4,1
5643,Powaqqatsi (1988),Documentary,2.5,1
5644,"Pride of the Yankees, The (1942)",Drama,2.75,2
5646,Valmont (1989),Drama|Romance,3.5,2
5649,Horror of Dracula (Dracula) (1958),Horror,3,2
5650,Strange Brew (1983),Comedy,3.6,10
5651,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War,3,3
5655,"Fan, The (1981)",Drama|Thriller,3.5,2
5662,"Wrong Guy, The (1997)",Comedy|Romance|Thriller,4.25,2
5663,Below (2002),Horror,3,1
5666,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller,2.0833333333333335,6
5667,Tuck Everlasting (2002),Drama|Fantasy,3.25,2
5668,White Oleander (2002),Drama,3.6,5
5669,Bowling for Columbine (2002),Documentary,3.913793103448276,58
5670,Comedian (2002),Comedy|Documentary,4.125,4
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy,0.5,1
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,3.5208333333333335,24
5675,Swept Away (2002),Comedy|Romance,3,1
5677,Abandon (2002),Drama|Thriller,3,1
5678,Formula 51 (2001),Action|Comedy|Crime|Thriller,2,1
5679,"Ring, The (2002)",Horror|Mystery|Thriller,3.4270833333333335,48
5680,Auto Focus (2002),Crime|Drama,3.7,5
5682,"Grey Zone, The (2001)",Drama,3.75,2
5684,Naqoyqatsi (2002),Documentary,2,1
5685,Real Women Have Curves (2002),Comedy|Drama,3.5,1
5686,Russian Ark (Russkiy Kovcheg) (2002),Drama|Fantasy|War,3.6,5
5689,Billy Bathgate (1991),Crime|Drama,4,1
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,4,14
5691,Jason Goes to Hell: The Final Friday (1993),Action|Horror,2.5,1
5693,Saturday Night Fever (1977),Comedy|Drama|Romance,3.1363636363636362,11
5694,Staying Alive (1983),Comedy|Drama|Musical,2.25,4
5696,Urban Cowboy (1980),Drama,4,1
5699,Tom Horn (1980),Western,4,1
5700,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi,0.75,2
5703,Wholly Moses (1980),Comedy,3,1
5705,Xanadu (1980),Fantasy|Musical|Romance,3.25,4
5707,Absence of Malice (1981),Drama|Romance,3.1,5
5710,Banana Joe (1981),Comedy,2.5,1
5712,Blow Out (1981),Mystery|Thriller,3.5,3
5715,"Burning, The (1981)",Horror,2.5,1
5718,Carbon Copy (1981),Comedy,3,1
5723,Continental Divide (1981),Comedy|Romance,4,1
5729,Endless Love (1981),Drama|Romance,2.5,2
5732,Eye of the Needle (1981),Thriller,4.5,2
5734,Faces of Death 2 (1981),Documentary|Horror,2.5,1
5735,Faces of Death (1978),Documentary|Horror,3,3
5736,Faces of Death 3 (1985),Documentary|Horror,2.5,1
5737,Faces of Death 4 (1990),Documentary|Horror,2,1
5742,First Monday in October (1981),Comedy|Drama,4,1
5745,"Four Seasons, The (1981)",Comedy|Drama,4,1
5746,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi,4.5,1
5747,Gallipoli (1981),Drama|War,3.7142857142857144,7
5752,Gregory's Girl (1981),Comedy|Romance,2.8333333333333335,3
5754,"Hand, The (1981)",Drama|Horror,2,1
5765,"Looney, Looney, Looney Bugs Bunny Movie, The (1981)",Animation|Children|Comedy,5,1
5768,Modern Problems (1981),Comedy|Fantasy,3.5,1
5772,My Dinner with André (1981),Drama,4.5,3
5773,Neighbors (1981),Comedy,3,1
5777,Pennies from Heaven (1981),Musical|Romance,4,1
5778,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night) (1982),Horror|Mystery|Thriller,2.5,1
5779,Piranha II: The Spawning (1981),Horror|Sci-Fi,2,1
5780,Polyester (1981),Comedy,3.625,4
5782,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller,4.068181818181818,22
5784,Ghost Ship (2002),Horror,2.4,5
5785,Jackass: The Movie (2002),Action|Comedy|Documentary,3.3181818181818183,11
5787,"Truth About Charlie, The (2002)",Mystery|Thriller,2,1
5788,All or Nothing (2002),Drama,1,1
5791,Frida (2002),Drama|Romance,3.9615384615384617,13
5792,Roger Dodger (2002),Comedy|Drama,2.7,5
5795,"Big Knife, The (1955)",Film-Noir,3.5,1
5796,Casino Royale (1967),Action|Adventure|Comedy,3.25,2
5799,Exodus (1960),Drama|Romance|War,4.25,2
5801,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War,4.166666666666667,3
5803,I Spy (2002),Action|Adventure|Comedy|Crime,2,3
5808,"Weight of Water, The (2000)",Thriller,2,1
5809,Femme Fatale (2002),Crime|Thriller,2.75,6
5810,8 Mile (2002),Drama,3.25,24
5812,Far from Heaven (2002),Drama|Romance,4.166666666666667,15
5815,Half Past Dead (2002),Action|Crime|Thriller,1,2
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,3.6604938271604937,81
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance,4,1
5819,Interview with the Assassin (2002),Drama,3.5,1
5820,Standing in the Shadows of Motown (2002),Documentary|Musical,3.8333333333333335,3
5825,"Life and Death of Colonel Blimp, The (1943)",Drama|Romance|War,4,1
5826,Rio Grande (1950),Romance|Western,4,1
5828,Blackrock (1997),Drama|Thriller,5,1
5829,Men with Brooms (2002),Comedy|Drama|Romance,3,2
5830,Mysterious Island (1961),Adventure|Sci-Fi,3.5,1
5832,Left Behind II: Tribulation Force (2002),Drama,0.75,2
5833,Dog Soldiers (2002),Action|Horror,3,4
5834,Fingers (1978),Drama,3,1
5836,Houseboat (1958),Comedy|Romance,4,1
5839,My Father's Glory (La gloire de mon père) (1990),Adventure|Drama,4,1
5840,"My Mother's Castle (Château de ma mère, Le) (1990)",Comedy|Drama,4,2
5841,Return to the Blue Lagoon (1991),Adventure|Romance,2,3
5843,Toy Soldiers (1991),Action|Drama,4,1
5846,Raggedy Man (1981),Drama,4,1
5847,Ragtime (1981),Drama,3,3
5850,Road Games (a.k.a. Roadgames) (1981),Thriller,0.5,1
5853,Scanners (1981),Horror|Sci-Fi|Thriller,3.1666666666666665,3
5854,Sharky's Machine (1981),Crime|Drama|Romance,4,1
5857,So Fine (1981),Comedy,1,1
5859,Southern Comfort (1981),Drama|Thriller|War,2.5,2
5864,"Tarzan, the Ape Man (1981)",Adventure,0.5,1
5866,They All Laughed (1981),Comedy,5,1
5867,Thief (1981),Crime|Drama|Thriller,3.5,3
5868,This Is Elvis (1981),Documentary|Drama|Musical,4,1
5869,True Confessions (1981),Crime|Drama,4,1
5872,Die Another Day (2002),Action|Adventure|Thriller,3.096774193548387,31
5873,The Emperor's Club (2002),Drama,3.5,1
5874,Friday After Next (2002),Comedy,1.75,2
5875,Personal Velocity (2002),Drama,2,2
5876,"Quiet American, The (2002)",Drama|Thriller|War,3.95,10
5878,Talk to Her (Hable con Ella) (2002),Drama|Romance,3.90625,16
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical,2,3
5880,Extreme Ops (2002),Action|Adventure|Crime|Thriller,0.75,2
5881,Solaris (2002),Drama|Romance|Sci-Fi,2.4375,8
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,3,7
5883,They (2002),Horror|Thriller,2,1
5888,Brother (Brat) (1997),Crime|Drama,4.5,1
5891,I Spit on Your Grave (Day of the Woman) (1978),Horror|Thriller,3,1
5893,"Last Seduction, The (1994)",Crime|Drama|Thriller,3.6666666666666665,3
5899,Zulu (1964),Action|Drama|War,4,2
5900,Analyze That (2002),Comedy|Crime,2.388888888888889,9
5901,Empire (2002),Crime|Drama,2.5,1
5902,Adaptation (2002),Comedy|Drama|Romance,3.7738095238095237,42
5903,Equilibrium (2002),Action|Sci-Fi|Thriller,3.7285714285714286,35
5909,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror,2.5,3
5910,"Bolero (Uns et les autres, Les) (1981)",Drama|War,1,1
5913,Warning for the Joensson Gang (Varning för Jönssonligan) (1981),Comedy|Crime,3,1
5914,"Vernon, Florida (1981)",Documentary,4.25,2
5915,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War,4.25,2
5917,Zoot Suit (1981),Drama|Musical,1.5,1
5918,Alone in the Dark (1982),Horror,3,1
5923,Author! Author! (1982),Comedy|Drama,2.75,2
5926,Best Friends (1982),Comedy|Drama|Romance,3,1
5927,"Best Little Whorehouse in Texas, The (1982)",Comedy|Drama|Musical|Romance,2.5,4
5932,Burden of Dreams (1982),Documentary,3.8333333333333335,3
5933,Cannery Row (1982),Drama,4,1
5936,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982)",Drama,3,1
5938,Deathtrap (1982),Comedy|Crime|Mystery|Thriller,2.25,4
5940,Eating Raoul (1982),Comedy,3.4,5
5941,Drumline (2002),Comedy|Drama|Musical|Romance,2,4
5942,"Hot Chick, The (2002)",Comedy,2.5,5
5943,Maid in Manhattan (2002),Comedy|Romance,2.533333333333333,15
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,2.95,10
5945,About Schmidt (2002),Comedy|Drama,3.25,34
5947,Evelyn (2002),Drama,3.75,2
5949,Intact (Intacto) (2001),Thriller,3.8333333333333335,3
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,4.0611702127659575,188
5954,25th Hour (2002),Crime|Drama,3.574074074074074,27
5955,Antwone Fisher (2002),Drama,3.625,8
5956,Gangs of New York (2002),Crime|Drama,3.6714285714285713,35
5957,Two Weeks Notice (2002),Comedy|Romance,2.566666666666667,15
5958,"Wild Thornberrys Movie, The (2002)",Animation|Children|Comedy,2,1
5959,Narc (2002),Crime|Drama|Thriller,3.375,8
5960,Bad Influence (1990),Drama|Thriller,5,1
5961,Blue Steel (1990),Action|Thriller,3.5,2
5962,Body of Evidence (1993),Drama|Thriller,1.75,2
5963,"Children's Hour, The (1961)",Drama,3.5,2
5965,"Duellists, The (1977)",Action|War,3,1
5966,"Kiss Before Dying, A (1956)",Film-Noir|Mystery,2.5,1
5968,Miami Blues (1990),Comedy|Crime|Drama,3.5,2
5969,My Girl 2 (1994),Comedy|Drama|Romance,2,1
5970,My Girl (1991),Comedy|Drama|Romance,3.6,5
5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,4.230769230769231,26
5980,Black Christmas (1974),Horror|Mystery|Thriller,3.5,1
5981,"Day of the Triffids, The (1962)",Horror|Sci-Fi,4,1
5985,Asoka (Ashoka the Great) (2001),Action|Drama|Romance,3,1
5986,Fat City (1972),Drama,3.25,2
5989,Catch Me If You Can (2002),Crime|Drama,3.9696969696969697,99
5991,Chicago (2002),Comedy|Crime|Drama|Musical,3.6470588235294117,51
5992,"Hours, The (2002)",Drama|Romance,3.8333333333333335,15
5993,Max (2002),Drama,3,1
5994,Nicholas Nickleby (2002),Drama|Romance,3.5,1
5995,"Pianist, The (2002)",Drama|War,4.131147540983607,61
6000,"House on the Edge of the Park, The (Casa sperduta nel parco, La) (1980)",Horror|Thriller,3,1
6001,"King of Comedy, The (1983)",Comedy|Drama,4,10
6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,3.625,16
6005,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary,4.25,2
6006,Just Married (2003),Comedy|Romance,1,2
6008,"Son, The (Le fils) (2002)",Drama,3.5,2
6012,"Guy Thing, A (2003)",Comedy|Romance,1,1
6013,Kangaroo Jack (2003),Action|Comedy,1.375,4
6014,National Security (2003),Action|Comedy,1,1
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,4.297101449275362,69
6021,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller,4.5,2
6022,American Me (1992),Drama,4,1
6025,CB4 - The Movie (1993),Comedy,3.5,2
6027,Dogfight (1991),Drama|Romance,3.3333333333333335,3
6031,Imitation of Life (1959),Drama|Romance,3.25,2
6032,"Little Romance, A (1979)",Comedy|Romance,4.25,2
6033,Mystery Date (1991),Comedy,5,1
6035,Pépé le Moko (1937),Crime|Drama|Romance,4.5,1
6037,Summer Lovers (1982),Comedy|Drama|Romance,3,1
6039,"Woman in Red, The (1984)",Comedy|Romance,3.5,2
6040,Darkness Falls (2003),Horror|Thriller,1.6666666666666667,3
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Documentary,4,1
6047,Dead Reckoning (1947),Drama|Film-Noir|Mystery,3.5,1
6051,"Harder They Come, The (1973)",Action|Crime|Drama,3.5,2
6056,Chaos (2001),Comedy|Crime|Drama,4,1
6057,Biker Boyz (2003),Action|Crime|Drama,1.8333333333333333,3
6058,Final Destination 2 (2003),Horror|Thriller,2.4444444444444446,9
6059,"Recruit, The (2003)",Action|Thriller,3.0714285714285716,14
6060,"Guru, The (2002)",Comedy|Romance,2.75,4
6062,Lost in La Mancha (2002),Documentary,3.8,5
6063,May (2002),Drama|Horror,4.25,2
6064,"Harder They Fall, The (1956)",Drama|Film-Noir,3.5,1
6073,Victim (1961),Crime|Drama,4,1
6077,Evil Under the Sun (1982),Crime|Drama|Mystery,4.5,1
6078,Firefox (1982),Action|Sci-Fi|Thriller,3.25,2
6084,Honkytonk Man (1982),Comedy|Drama,3,1
6091,Labyrinth of Passion (Laberinto de Pasiones) (1982),Comedy,3.5,1
6092,"Last American Virgin, The (1982)",Comedy|Drama,2,1
6093,"Last Unicorn, The (1982)",Animation|Children|Fantasy,4.125,4
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),Action,2.75,2
6096,Making Love (1982),Drama,3,1
6100,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance,2.5,1
6101,Missing (1982),Drama|Mystery|Thriller,4,6
6103,Monsignor (1982),Drama|War,2,1
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy,3.95,10
6105,Moonlighting (1982),Drama,3,1
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War,5,1
6109,One from the Heart (1982),Drama|Romance,0.5,1
6114,Permanent Vacation (1982),Drama,3.5,1
6115,Personal Best (1982),Drama,2.8333333333333335,3
6116,"Pirate Movie, The (1982)",Adventure|Comedy|Musical,4.5,1
6121,Querelle (1982),Drama,4.5,1
6122,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary,4.5,3
6123,Sunless (Sans Soleil) (1983),Documentary,4,2
6124,Savannah Smiles (1982),Comedy,3,1
6125,"Secret Policeman's Other Ball, The (1982)",Comedy|Documentary|Musical,4,3
6126,"Veronika Voss (Sehnsucht der Veronika Voss, Die) (1982)",Drama,4,2
6127,Shoot the Moon (1982),Drama,2.25,2
6132,"New York Ripper, The (Squartatore di New York, Lo) (1982)",Crime|Horror|Mystery|Thriller,3.5,1
6133,"State of Things, The (Stand der Dinge, Der) (1982)",Drama,4.5,1
6140,Tenebre (1982),Horror|Mystery|Thriller,3.5,2
6143,Trail of the Pink Panther (1982),Comedy|Crime,2,1
6148,White Dog (1982),Drama|Horror|Thriller,3,1
6154,Deliver Us from Eva (2003),Comedy|Romance,1,1
6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance,3.1333333333333333,15
6156,Shanghai Knights (2003),Action|Adventure|Comedy,3.2,15
6157,Daredevil (2003),Action|Crime,2.482142857142857,28
6159,All the Real Girls (2003),Drama|Romance,1.5,1
6162,Gerry (2002),Adventure|Drama,2,2
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller,5,1
6166,Dennis the Menace (1993),Comedy,4,1
6170,"Black Stallion, The (1979)",Adventure|Children|Drama,3.4,5
6178,"Patch of Blue, A (1965)",Drama|Romance,3.5,3
6180,Q & A (1990),Crime|Drama,2,2
6182,"Thrill of It All, The (1963)",Comedy,4,1
6183,Pillow Talk (1959),Comedy|Musical|Romance,3.5,3
6184,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi,4.1,5
6185,Dark Blue (2003),Action|Crime|Drama|Thriller,2,1
6186,Gods and Generals (2003),Action|Drama|War,2,1
6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller,4.333333333333333,6
6188,Old School (2003),Comedy,3.5,32
6195,Stone Reader (2002),Documentary,4,1
6197,Spider (2002),Drama|Mystery,3.5,4
6198,American Heart (1992),Crime|Drama,3.5,1
6201,Lady Jane (1986),Drama|Romance,3.5,2
6203,Life Stinks (1991),Comedy,2,2
6204,"Meteor Man, The (1993)",Comedy,2.5,1
6207,"Slaughter Rule, The (2002)",Drama,4,1
6211,Ten (2002),Drama,4.25,2
6212,Bringing Down the House (2003),Comedy,2.642857142857143,7
6213,Tears of the Sun (2003),Action|Drama|Thriller,3.2857142857142856,7
6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,3.9166666666666665,6
6215,Laurel Canyon (2002),Drama,3.8333333333333335,3
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,3.7,5
6218,Bend It Like Beckham (2002),Comedy|Drama|Romance,3.3902439024390243,41
6219,"Hunted, The (2003)",Action|Drama|Thriller,2.75,2
6223,Spun (2001),Comedy|Crime|Drama,2.8333333333333335,3
6225,King of Kings (1961),Drama,3,1
6227,Loving You (1957),Drama|Musical,2.5,1
6228,"Talk of the Town, The (1942)",Comedy|Romance|Thriller,3.25,2
6230,Bang the Drum Slowly (1973),Drama,3.5,2
6231,"Benny Goodman Story, The (1955)",Drama|Musical,3.5,2
6232,Born Free (1966),Adventure|Children|Drama,3.8333333333333335,3
6233,Born Yesterday (1993),Comedy|Romance,2.75,2
6234,Equus (1977),Drama|Mystery,3,1
6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,4,6
6237,"Glenn Miller Story, The (1953)",Drama,3.6666666666666665,3
6238,Green Card (1990),Comedy|Drama|Romance,2.8333333333333335,6
6239,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi,3,2
6240,One Good Cop (1991),Action|Crime|Drama,3,2
6242,Ringu (Ring) (1998),Horror|Mystery|Thriller,3.3461538461538463,13
6243,Ringu 2 (Ring 2) (1999),Horror|Mystery,3,1
6244,Salaam Bombay! (1988),Drama,4.25,2
6245,Sweet Charity (1969),Comedy|Drama|Musical|Romance,3.25,2
6247,Women in Love (1969),Drama|Romance,4,2
6249,Boat Trip (2003),Comedy,2,4
6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller,2.3333333333333335,3
6252,View from the Top (2003),Comedy|Romance,1.875,4
6254,"Awful Truth, The (1937)",Comedy|Romance,4.1,5
6256,"House with Laughing Windows, The (Casa dalle finestre che ridono, La) (1976)",Horror|Mystery|Thriller,3.5,1
6257,I Am Curious (Yellow) (Jag är nyfiken - en film i gult) (1967),Drama,1.5,1
6260,"Robe, The (1953)",Drama,3.25,2
6261,Wind (1992),Action|Romance,4,1
6263,Basic (2003),Drama|Thriller|War,2.9,5
6264,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller,2.5,3
6265,Head of State (2003),Comedy,3,1
6266,What a Girl Wants (2003),Comedy|Drama|Romance,4.5,2
6268,Raising Victor Vargas (2002),Comedy|Drama|Romance,3,2
6269,Stevie (2002),Documentary,4.142857142857143,7
6271,Day for Night (La Nuit Américaine) (1973),Comedy|Drama|Romance,4.166666666666667,3
6273,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance,4.833333333333333,3
6276,Wake of the Red Witch (1948),Action|Adventure|Drama,3,1
6279,"Good Thief, The (2002)",Crime|Drama,4,1
6281,Phone Booth (2002),Drama|Thriller,3.4107142857142856,28
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,3.6875,16
6284,DysFunktional Family (2003),Comedy|Documentary,0.5,1
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama,4.125,4
6287,Anger Management (2003),Comedy,2.347826086956522,23
6290,House of 1000 Corpses (2003),Horror,2.75,4
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,3.3,5
6294,Bulletproof Monk (2003),Action|Adventure|Sci-Fi,2.875,4
6295,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy,4,1
6296,"Mighty Wind, A (2003)",Comedy|Musical,3.5238095238095237,21
6297,Holes (2003),Adventure|Children|Comedy|Mystery,3.1875,8
6298,Malibu's Most Wanted (2003),Comedy|Crime,0.5,1
6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,3.6666666666666665,6
6300,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime,2,1
6301,Straw Dogs (1971),Drama|Thriller,3,3
6302,Beginning of the End (1957),Sci-Fi,1,1
6303,"Andromeda Strain, The (1971)",Mystery|Sci-Fi,3.3333333333333335,9
6305,Fahrenheit 451 (1966),Drama|Sci-Fi,3.25,2
6306,I Am Trying to Break Your Heart (2002),Documentary,4,1
6308,Legal Eagles (1986),Comedy|Crime|Romance,2.75,4
6314,Undercover Blues (1993),Comedy|Crime,2.25,2
6315,Wildcats (1986),Comedy,1.75,2
6316,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical,3.2,5
6318,"Marrying Man, The (Too Hot to Handle) (1991)",Comedy|Romance,2.5,2
6322,Confidence (2003),Crime|Thriller,2.8333333333333335,3
6323,Identity (2003),Crime|Horror|Mystery|Thriller,3.608695652173913,23
6327,"Decade Under the Influence, A (2003)",Documentary,4,3
6329,Manic (2001),Drama,2,1
6331,Spellbound (2002),Documentary,3.875,16
6332,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance,5,1
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,3.617283950617284,81
6335,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller,1.5,1
6337,Owning Mahowny (2003),Crime|Drama|Thriller,3.8333333333333335,3
6338,Daddy Day Care (2003),Children|Comedy,2.25,2
6339,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama,4,2
6341,"Shape of Things, The (2003)",Drama,3.5,2
6342,"Trip, The (2002)",Comedy|Drama|Romance,5,1
6344,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance,3.5,1
6345,"Chorus Line, A (1985)",Comedy|Drama|Musical,3.2,5
6348,Breakin' 2: Electric Boogaloo (1984),Musical,2,1
6349,Breakin' (1984),Drama|Musical,2,1
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,4.068181818181818,22
6355,"Girls, Les (1957)",Musical,3.75,2
6356,Gunfight at the O.K. Corral (1957),Western,3.5,1
6357,High Society (1956),Comedy|Musical|Romance,3.1666666666666665,3
6358,Kiss Me Kate (1953),Comedy|Musical|Romance,3.8333333333333335,3
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,3.268292682926829,82
6367,Down with Love (2003),Comedy|Romance,2.888888888888889,9
6368,Cinemania (2002),Documentary,4.5,1
6369,Friends and Family (2001),Comedy,5,1
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance,3.8333333333333335,6
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,3.1,50
6375,Gigantic (A Tale of Two Johns) (2002),Documentary,4.75,2
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,3.80327868852459,122
6378,"Italian Job, The (2003)",Action|Crime,3.5272727272727273,55
6379,Wrong Turn (2003),Horror|Thriller,2.75,4
6380,Capturing the Friedmans (2003),Documentary,4.045454545454546,11
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller,1.9166666666666667,12
6384,Love the Hard Way (2001),Crime|Drama|Romance,3.5,1
6385,Whale Rider (2002),Drama,3.7045454545454546,22
6386,Nevada Smith (1966),Western,3.5,1
6387,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller,4,1
6390,Silk Stockings (1957),Musical,3.75,2
6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller,2.6666666666666665,3
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary,3.25,2
6404,"White Sheik, The (Sceicco bianco, Lo) (1952)",Comedy|Romance,3.5,1
6405,Treasure Island (1950),Adventure|Children,4.5,2
6408,Animals are Beautiful People (1974),Comedy|Documentary,3,1
6410,Car Wash (1976),Comedy,3,2
6412,Destry Rides Again (1939),Comedy|Western,3.75,2
6413,"Electric Horseman, The (1979)",Comedy|Western,3.5,5
6414,Gay Purr-ee (1962),Animation|Children|Musical,3.5,1
6415,Intervista (1987),Comedy|Drama,1.5,1
6416,King Rat (1965),Drama|War,3.5,1
6419,Mr. & Mrs. Bridge (1990),Drama,4.5,2
6422,Shenandoah (1965),Drama|War|Western,3.3333333333333335,3
6423,Straight Talk (1992),Comedy,3.75,2
6424,Oscar (1991),Comedy|Crime|Mystery|Romance,1.25,2
6425,"6th Man, The (Sixth Man, The) (1997)",Comedy,1,1
6426,"Far Country, The (1954)",Western,4,1
6427,"Railway Children, The (1970)",Children|Drama,4,1
6428,Two Mules for Sister Sara (1970),Comedy|War|Western,2.7,5
6429,Winchester '73 (1950),Western,3.5,1
6431,Battle Cry (1955),Drama|War,3,1
6432,"Courtship of Eddie's Father, The (1963)",Comedy,3.5,1
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary,3.8333333333333335,3
6436,This Boy's Life (1993),Drama,3.5833333333333335,6
6440,Barton Fink (1991),Drama|Thriller,3.9347826086956523,23
6442,Belle époque (1992),Comedy|Romance,3.5,1
6446,"Comancheros, The (1961)",Action|Adventure|Drama|Romance,3.5,1
